avg_goldEarned	avg_kills	avg_deaths	avg_assists	avg_totalDamageTaken	avg_totalMinionsKilled	avg_visionScore	avg_visionWardsBoughtInGame	avg_gameDuration	var_goldEarned	var_kills	var_deaths	var_assists	var_totalDamageTaken	var_totalMinionsKilled	var_visionScore	var_visionWardsBoughtInGame	var_gameDuration	won	weight
10270.6621621	2.97297297297	3.86486486486	10.7027027027	19402.3783784	126.945945946	1.94594594595	0.567567567568	1852.47297298	16301639.2762	5.25150848523	5.65828357427	51.5727006076	92059730.0516	4530.42803268	46.0498742929	0.352029645925	447338.371307	17.0810810811	27.6756756757	
10280.9056604	4.03773584906	3.50943396227	8.33962264152	26806.3962264	67.9245283019	3.37735849056	0.886792452831	1704.66037736	12524760.6918	5.70178626405	4.48106861692	33.427550437	106816079.141	1211.47581726	62.5561199807	0.541789028582	286628.752502	4.37735849057	7.52830188679	
10639.5210084	4.44537815126	5.78151260504	8.25210084034	28196.0588235	133.31092437	3.06722689076	0.756302521008	1843.39495798	14787331.0288	9.857535014	7.2351954115	25.4202214219	170365680.348	3273.32389089	69.0951260504	0.679923969588	302906.756008	11.7226890756	25.5714285714	
9275.8984375	2.359375	4.671875	11.546875	22258.09375	59.3749999999	0.65625	1.4765625	1808.1953125	13673384.4048	5.6422867874	8.12986111111	44.7886783996	136633427.217	1736.76390988	51.8823529412	1.05202716504	427427.51408	27.78125	56.453125	
10043.8571429	5.39285714286	6.0	9.89285714285	29590.4642857	53.2678571429	1.64285714286	0.107142857143	1840.625	12039999.303	12.2627164502	9.49828643579	33.7147366523	169168591.248	1374.21324856	25.8262085137	0.0768849206349	283150.123782	11.2321428571	21.7142857143	
10361.6351351	3.40540540541	5.31081081081	10.8648648649	26640.0135135	105.702702703	2.02702702703	1.18918918919	1844.45945946	13413444.6173	5.15762647262	7.7255058905	42.8091659242	142752408.708	2469.00650926	112.120582121	1.20689436689	366625.549028	8.14864864865	13.2702702703	
9901.01587301	3.30158730159	5.7619047619	12.5873015873	28662.8571429	56.9523809524	2.42857142857	1.31746031746	1891.04761905	13666541.1939	8.28743047076	10.6652944939	55.1065856542	238232333.957	1552.173231	59.3633408919	1.04845146036	370898.040303	7.07936507937	14.0158730159	
9378.04605263	1.67105263158	5.52631578947	12.8486842105	25179.5197368	55.2236842105	11.4210526316	3.42105263158	1820.68421053	9958651.47879	1.91520721925	8.66094810332	47.8386081207	119200982.583	1245.65808227	457.064852472	3.23241939519	309534.944049	23.3815789474	40.8026315789	
10988.4776119	4.48507462687	5.0	9.25373134328	28105.8134328	146.298507463	4.21641791045	1.64179104478	1779.37313433	14493455.3987	8.72222926719	7.24091319717	34.8700087907	161522327.403	4068.94903986	66.4138772304	1.25127249093	292337.848756	11.9179104478	18.9552238806	
11085.5972851	4.97285067873	5.39819004525	10.7963800905	30012.6289593	119.65158371	2.97285067873	0.171945701358	1916.04977376	9414696.04072	9.91781234728	7.60882631697	29.0709473219	142905413.873	2004.53478753	36.5842476528	0.141287671604	210649.042597	15.0542986425	26.4117647059	
11482.3475177	5.62411347518	6.35460992908	10.9787234043	30583.2340426	122.936170213	2.33333333334	1.05673758865	1899.81560284	14670266.3549	13.3030067094	9.04799494491	36.2960489915	204514083.172	4602.07761039	75.6303348675	0.889772968608	315107.258467	22.1843971631	39.1560283688	
11425.8857143	4.07142857143	6.24285714286	12.7714285715	28888.0714285	110.385714286	9.57142857143	0.928571428571	1997.94285714	8980275.10255	5.8112012987	8.41572510823	50.3000541126	102387781.603	944.722186148	364.192781385	0.763506493507	204160.748344	12.1142857143	21.7714285714	
10881.1449275	4.05797101449	4.34782608696	11.5652173913	36885.7536232	41.231884058	0.188405797101	0.0	1973.30434783	10774735.6312	8.92417559336	6.31379962193	32.1298046629	263863568.678	599.047679059	2.41377861794	0.0	252904.240706	40.0	69.0	
9437.61904762	3.11904761905	4.41666666667	9.76190476192	21777.5595238	80.0476190476	0.428571428572	1.20238095238	1730.28571428	10947863.0318	4.58445165945	7.38864151721	39.1091115234	141171875.812	2812.06381158	6.4387755102	1.36746031746	300187.542723	12.619047619	24.2380952381	
10676.1764706	3.47058823529	4.27450980392	11.8235294118	28277.9215686	104.392156863	3.39215686275	1.43137254902	1902.52941177	5155583.09659	4.65519763461	5.24833488951	33.2455182073	83462771.7798	706.05715842	95.4976657329	1.70779645191	147349.298755	2.45098039216	5.1568627451	
