avg_goldEarned	avg_kills	avg_deaths	avg_assists	avg_totalDamageTaken	avg_totalMinionsKilled	avg_visionScore	avg_visionWardsBoughtInGame	avg_gameDuration	var_goldEarned	var_kills	var_deaths	var_assists	var_totalDamageTaken	var_totalMinionsKilled	var_visionScore	var_visionWardsBoughtInGame	var_gameDuration	won	weight
13067.739726	10.7465753425	6.77397260274	5.37671232876	23920.8356164	169.424657534	1.34931506849	0.623287671233	1747.24657534	21708692.8291	39.6903402914	11.6711717221	11.0348377365	122832861.706	4028.2159165	28.202435312	0.481782724506	293153.698766	52.2260273973	88.7945205479	
12870.9514563	9.12621359224	5.70873786408	6.54368932039	27231.631068	169.669902913	0.0	0.0679611650486	1883.7184466	21916187.8152	27.3096251045	10.032244282	18.121041053	153900586.472	3865.52680811	0.0	0.0820333806043	364291.247036	44.427184466	78.3203883495	
13276.4776119	12.5074626865	7.95522388059	4.92537313433	24074.5820896	163.208955224	0.0	0.477611940299	1870.40298508	23304607.9387	56.5348183326	12.477581788	9.07744610282	117873902.393	3380.81564903	0.0	0.378870797527	309673.904538	15.5970149254	30.7910447761	
10793.1	7.16666666667	6.73333333333	6.0	22627.5166667	98.6833333333	0.8	0.366666666667	1790.21666667	21508937.1003	18.6504166667	8.565	19.1884722222	126617950.774	3008.44819445	7.48888888889	0.394861111111	410847.195139	3.41666666667	8.36666666667	
13388.745098	11.8039215686	5.96078431373	6.62745098039	25866.3921569	110.549019608	0.0	0.0	1907.94117647	12612909.1745	25.9764535379	9.92073316283	10.0265302643	79204210.2389	1715.1916624	0.0	0.0	206593.631356	14.7647058824	22.7254901961	
11034.1	9.8	6.48	5.46	25064.64	57.18	0.0	0.58	1691.98	23113993.3753	39.5931818182	17.2334090909	16.4356818182	172377807.669	1070.07818182	0.0	0.397045454546	413814.695284	12.7	23.32	
10963.7454545	5.29090909091	5.6	4.98181818182	27915.6909091	85.2	4.47272727273	0.8	1791.01818182	9712965.12457	13.7345791246	7.82043771043	9.88828282828	81616309.2586	876.861616161	103.453771044	1.10831649831	178741.522155	8.4	15.8363636364	
12684.7172414	10.1517241379	8.28965517242	5.9724137931	25729.5793103	142.020689655	2.39310344828	0.496551724139	1912.1862069	18185471.105	31.6743613508	12.6077641948	14.9249006965	97120414.7503	2506.26325114	54.3769107404	0.389858112902	265179.335736	20.5310344828	34.8896551724	
12783.0985915	8.01408450704	4.29577464789	7.83098591549	28558.2957747	49.2816901408	8.02816901407	0.788732394366	1823.56338028	17483843.7798	20.492370892	8.29039306762	19.5086529818	148640642.518	639.594895615	66.6502971731	0.771663669963	320237.001099	27.5774647887	39.2253521127	
11874.6352941	9.49411764706	7.09411764706	5.98823529412	28101.6117647	52.7294117647	1.37647058824	0.152941176471	1857.29411765	14697411.6244	24.2212549019	10.9550196078	10.6339551821	107200301.828	1660.71642017	47.7613109244	0.156616246499	256820.206997	8.69411764706	15.9647058824	
11447.6692913	8.4094488189	6.5748031496	7.74803149606	22635.2677166	91.5511811021	4.18897637795	0.149606299212	1912.51181102	14880648.5094	24.4915379159	7.92423139675	15.2353238278	71661774.7664	1708.4186075	59.5420330567	0.246388593318	275290.900206	27.031496063	49.5354330709	
11023.0	6.42857142857	6.07142857143	6.125	24811.3571428	88.7678571428	0.0	0.107142857143	1837.16071429	18595255.0614	15.1554996999	9.47092587035	17.5025760304	136175242.594	2022.30758553	0.0	0.0805697278912	393132.09939	3.83928571429	8.75	
13010.1346154	9.11538461538	5.73076923077	6.92307692308	29178.8846154	106.288461539	1.75	1.63461538461	1928.34615385	13069616.1944	18.1639957265	6.40098290598	18.1833547009	97731571.9172	854.403846155	43.3944230769	1.4764957265	190833.596688	10.4230769231	18.7692307692	
12212.6323529	8.70588235294	7.41176470588	5.11764705882	29097.6617647	75.0147058823	0.102941176471	0.0294117647059	1781.42647059	16167348.0923	19.0318627451	13.3153186275	10.1359068627	127983660.329	982.07745098	0.295588235294	0.0279411764706	261900.968627	15.2941176471	26.7352941176	
12245.5824176	8.04395604395	7.8021978022	7.87912087912	26248.9230769	153.769230769	3.96703296703	1.61538461539	1941.50549451	10990353.4555	15.1934784514	10.7360017176	16.1352209194	88601715.6937	2016.75961319	97.8179706259	0.728078062289	214168.028611	14.5934065934	28.1428571429	
11937.556962	8.46835443038	8.25316455696	6.20253164557	25017.5189873	98.6075949369	0.392405063292	0.455696202532	1980.81012658	15481039.4996	23.9529850076	11.9923197773	12.1599470329	90228294.5003	1819.37652392	5.58628691983	0.416276146871	328843.128912	13.253164557	32.3164556962	
12455.4123711	8.21649484536	6.21649484536	6.51546391753	25377.4226804	169.628865979	0.329896907217	2.34020618556	1923.04123711	14109946.1449	17.3435868713	9.91065614448	11.223848542	94425159.9139	2426.4997849	10.3111963558	1.60826945019	264394.986827	12.587628866	27.1443298969	
11012.8301887	8.37735849056	6.75471698114	7.30188679245	27783.8113208	35.641509434	1.05660377358	0.660377358491	1738.9245283	23489263.2576	32.1059815336	14.3580891208	28.0104375753	171698527.401	855.392680316	57.910879165	0.447410678443	482861.44246	20.7358490566	42.358490566	
